timestamp,x,y,z,qx,qy,qz,qw
1720851716.786701411 -1.925000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.875000 -0.575000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.875000 -0.575000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.825000 -0.575000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.775000 -0.575000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.725000 -0.575000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.675000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.625000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.575000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.525000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.475000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.425000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.375000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.325000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.275000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.225000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.175000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.125000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.075000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -1.025000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.975000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.925000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.875000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.825000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.775000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.725000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.675000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.625000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.575000 -0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 -0.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 -0.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 -0.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 -0.325000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 -0.275000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 -0.225000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 -0.175000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 -0.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 -0.075000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 -0.025000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 0.025000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 0.075000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 0.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 0.175000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 0.225000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 0.275000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 0.325000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 0.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 0.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.525000 0.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.475000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.425000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.375000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.325000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.275000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.225000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.175000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.125000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.075000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 -0.025000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.025000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.075000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.125000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.175000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.225000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.275000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.325000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.375000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.425000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.475000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.525000 0.525000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.575000 0.575000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.575000 0.625000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.575000 0.675000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.575000 0.725000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.575000 0.775000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.575000 0.825000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.575000 0.875000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.575000 0.925000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.575000 0.975000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.575000 1.025000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.575000 1.075000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.575000 1.125000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.575000 1.175000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.575000 1.225000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.575000 1.275000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.625000 1.325000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.625000 1.375000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.625000 1.425000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.625000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.625000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.675000 1.475000 0.000000 0.000000 0.000000 0.000000 1.000000
1720851716.786701411 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
1720851716.786701411 0.650005 1.484373 0.000000 0.000000 0.000000 0.703824 0.710374
