timestamp,x,y,z,qx,qy,qz,qw
19.993000000 -1.999955 -0.500000 0.008718 0.000010 0.000776 0.000545 1.000000
20.27000000 -1.999955 -0.500000 0.008717 0.000007 0.000777 0.000546 1.000000
20.61000000 -1.999955 -0.500000 0.008717 0.000009 0.000776 0.000547 1.000000
20.95000000 -1.999955 -0.500000 0.008727 0.000010 0.000778 0.000548 1.000000
20.129000000 -1.999955 -0.500000 0.008721 0.000010 0.000777 0.000549 1.000000
20.163000000 -1.999955 -0.500000 0.008719 0.000008 0.000776 0.000550 1.000000
20.197000000 -1.999955 -0.500000 0.008718 0.000008 0.000776 0.000551 1.000000
20.231000000 -1.999955 -0.500000 0.008722 0.000008 0.000778 0.000552 1.000000
20.265000000 -1.999955 -0.500000 0.008726 0.000009 0.000778 0.000553 1.000000
20.299000000 -1.999955 -0.500000 0.008726 0.000009 0.000777 0.000553 1.000000
20.333000000 -1.999955 -0.500000 0.008723 0.000010 0.000777 0.000554 1.000000
20.367000000 -1.999955 -0.500000 0.008716 0.000011 0.000776 0.000555 1.000000
20.401000000 -1.999954 -0.500000 0.008721 0.000008 0.000777 0.000556 1.000000
20.435000000 -1.999954 -0.500000 0.008723 0.000006 0.000778 0.000557 1.000000
20.469000000 -1.999954 -0.500000 0.008724 0.000008 0.000779 0.000558 1.000000
20.503000000 -1.999954 -0.500000 0.008726 0.000009 0.000778 0.000559 1.000000
20.537000000 -1.999954 -0.500000 0.008724 0.000010 0.000777 0.000560 1.000000
20.571000000 -1.999954 -0.500000 0.008721 0.000008 0.000776 0.000561 1.000000
20.605000000 -1.999954 -0.500000 0.008718 0.000007 0.000777 0.000562 1.000000
20.639000000 -1.999954 -0.500000 0.008716 0.000009 0.000776 0.000563 1.000000
20.673000000 -1.999954 -0.500000 0.008727 0.000010 0.000779 0.000564 1.000000
20.707000000 -1.999954 -0.500000 0.008728 0.000009 0.000779 0.000565 1.000000
20.741000000 -1.999954 -0.500000 0.008719 0.000008 0.000776 0.000566 1.000000
20.775000000 -1.999954 -0.500000 0.008719 0.000008 0.000776 0.000567 1.000000
20.809000000 -1.999954 -0.500000 0.008722 0.000008 0.000778 0.000568 1.000000
20.843000000 -1.999954 -0.500000 0.008724 0.000008 0.000779 0.000569 1.000000
20.877000000 -1.999954 -0.500000 0.008727 0.000009 0.000778 0.000570 1.000000
20.911000000 -1.999954 -0.500000 0.008726 0.000010 0.000778 0.000570 1.000000
20.945000000 -1.999954 -0.500000 0.008718 0.000010 0.000776 0.000571 1.000000
20.979000000 -1.999954 -0.500000 0.008716 0.000006 0.000777 0.000572 1.000000
21.13000000 -1.999954 -0.500000 0.008717 0.000005 0.000776 0.000573 1.000000
21.47000000 -1.999953 -0.500000 0.008725 0.000008 0.000778 0.000574 1.000000
21.81000000 -1.999953 -0.500000 0.008726 0.000010 0.000778 0.000575 1.000000
21.115000000 -1.999953 -0.500000 0.008724 0.000011 0.000777 0.000576 1.000000
21.149000000 -1.999953 -0.500000 0.008723 0.000007 0.000777 0.000577 1.000000
21.183000000 -1.999953 -0.500000 0.008721 0.000007 0.000776 0.000578 1.000000
21.217000000 -1.999953 -0.500000 0.008716 0.000008 0.000776 0.000579 1.000000
21.251000000 -1.999953 -0.500000 0.008720 0.000011 0.000777 0.000580 1.000000
21.285000000 -1.999953 -0.500000 0.008727 0.000012 0.000779 0.000581 1.000000
21.319000000 -1.999953 -0.500000 0.008727 0.000009 0.000779 0.000582 1.000000
